happiness_score,freedom,govt_trust,economic_status,social_support,life_expectancy,generosity,country,year,cluster,avg_happiness_score
6.578,-0.3225665964428255,0.039443105688372,0.2103843949657021,0.443926848308489,0.4251633605545083,-0.6449059276207781,Mexico,2017,0,5.624652173913043
6.454,0.7875621025831853,0.4396446685678082,0.3598495670079429,1.0701513968628773,0.4632696906401903,-0.165602368465665,Uruguay,2017,0,5.624652173913043
6.454,0.466561032985303,-0.4585855058949265,-0.435765041093832,0.5841263741042475,-0.2946228743972627,0.793004749844561,Guatemala,2017,0,5.624652173913043
6.452,0.5936239563677984,-0.5119457142788514,0.3966409939721869,0.94864514117322,0.4082272138497607,0.1539333376377437,Panama,2017,0,5.624652173913043
6.442,0.0586221737046601,0.3951778282478708,0.8496354384694406,0.9953783164384726,0.9925242751635516,-0.5650220010949258,France,2017,0,5.624652173913043
6.422,-0.6703177551738649,-0.5741992907267637,0.8565338310252361,0.9860316813854224,0.7808224413542074,0.5711049539394164,Taiwan,2017,0,5.624652173913043
6.403,-0.3493166855759824,-0.5119457142788514,0.7415606217619736,1.4440167989849009,1.183055925591962,-0.0324624909225779,Spain,2017,0,5.624652173913043
6.357,0.1054348296876847,-0.7253865478145507,0.0218283317739517,1.038995946686042,-0.061750857206984,-0.3963781562070158,Colombia,2017,0,5.624652173913043
6.344,-0.075128271961124,1.2845146346466183,1.0795818569959648,0.6807082696524366,-0.0829210405879185,-0.4052541480432216,Saudi Arabia,2017,0,5.624652173913043
6.098,-1.1050067035876645,-0.9299340132862628,0.6058922348313243,1.359897083507445,0.437865470583069,-0.5028900582414852,Slovakia,2017,0,5.624652173913043
6.084,-0.3961293415590066,-0.5564125545987887,0.5277104525323059,0.6744771796170695,0.0398660230215014,1.9823876558961384,Malaysia,2017,0,5.624652173913043
6.071,-0.0885033165277024,0.0216563695603971,-0.7461927061046402,0.6807082696524366,0.1838232700118558,0.9616485947324714,Nicaragua,2017,0,5.624652173913043
6.008,-0.0416906605446778,0.1016966821362844,-0.1391341611946155,0.6775927246347534,0.3235464803260233,-0.38750216437081,Ecuador,2017,0,5.624652173913043
6.003,-0.1955036730603301,-0.3429717210630894,-0.3483854020537526,0.3535760427956664,-0.0575168205307971,-1.0265735765776274,El Salvador,2017,0,5.624652173913043
5.973,0.3929982878691215,-0.6186661310467011,0.5300099167175714,1.1760799274641174,0.3785889571164524,-0.3164942296811635,Poland,2017,0,5.624652173913043
5.964,-1.3725075949192331,-0.8943605410303127,0.7668547277998916,1.1729643824464342,1.0306306052492338,-0.1833543521380767,Italy,2017,0,5.624652173913043
5.963,-0.5833799654911049,-0.8498937007103753,0.5070152748649188,1.2477374628708389,-0.2649846176639545,-1.2573493643189784,Russia,2017,0,5.624652173913043
5.92,0.2993729759030723,0.3151375156719838,0.817442939875727,1.144924477287282,1.2846728058204473,-0.6449059276207781,Japan,2017,0,5.624652173913043
5.902,-1.519633085151596,-1.0366544300541125,0.5828975929786717,1.263315187959256,0.0822063897833703,-1.6301410214396217,Lithuania,2017,0,5.624652173913043
5.872,-1.5263206074348852,0.1550568905202091,0.0701170796645222,0.2414164221590593,0.0356319863453145,-1.1064575031034796,Algeria,2017,0,5.624652173913043
5.85,-0.9043810350889876,-0.4852656100868889,0.4587265269743484,1.048342581739093,0.1245467565452393,-0.3608741888621926,Latvia,2017,0,5.624652173913043
5.838,-1.3591325503526546,-0.5830926587907511,0.7829509770967481,0.1853366118407558,1.2296303290300177,0.1184293702929205,South Korea,2017,0,5.624652173913043
5.838,-1.4728204291685716,-1.0544411661820874,-0.7645884195867622,0.5716641940335134,-0.0871550772641053,0.1361813539653321,Moldova,2017,0,5.624652173913043
5.825,-0.0283156159780994,-1.107801374566012,0.3598495670079429,0.2538786022297934,0.3193124436498364,-0.5295180337501026,Romania,2017,0,5.624652173913043
5.823,0.6538116569174014,-0.6097727629827135,-0.5231446801339115,0.4968911136091087,-0.5740692950255978,0.2870732151808308,Bolivia,2017,0,5.624652173913043
5.819,-0.1620660616438839,-0.0850640472074526,0.5139136674207143,0.9829161363677386,-0.0151764537689281,0.0740494111118917,Kazakhstan,2017,0,5.624652173913043
5.758,0.7474369688834499,-0.7431732839425257,0.6426836617955682,1.1978887425879023,0.7681203313256467,0.4379650763963293,Slovenia,2017,0,5.624652173913043
5.715,-0.075128271961124,-0.7253865478145507,-0.0609523788955971,0.4688512084499573,0.0864404264595572,-0.5916499766035432,Peru,2017,0,5.624652173913043
5.629,0.1990601416537339,-0.769853388134488,0.293165105635251,0.4408113032908052,0.1203127198690524,1.4853321130686137,Mauritius,2017,0,5.624652173913043
5.621,-0.7104428888736003,-0.7787467561984754,0.6771756245745472,0.1946832468938067,0.9967583118397384,0.6864928478100919,Cyprus,2017,0,5.624652173913043
5.611,0.1188098742542632,0.4841115088877457,0.5966943780902633,1.272661823012307,0.3616528104117049,-0.8401777480173056,Estonia,2017,0,5.624652173913043
5.5,-1.0715690921712182,-0.2540380404232145,0.313860283302638,0.8396010655542969,0.1203127198690524,-1.3017293235000074,Turkey,2017,0,5.624652173913043
5.493,0.085372262837817,-0.3340783529991019,-0.2954977257926519,1.366128173542812,-0.1294954440259743,0.2693212315084192,Paraguay,2017,0,5.624652173913043
5.43,0.8276872362829206,-0.262931408487202,-0.4679575396875455,0.5778952840688805,-0.5994735150827188,0.0030414764222452,Philippines,2017,0,5.624652173913043
5.395,-1.6868211422338268,-0.7787467561984754,0.0172294034034213,0.5903574641396145,0.175355196659482,0.233817264163596,Serbia,2017,0,5.624652173913043
5.336,-0.2891289850263793,-0.0761706791434651,-0.1621288030472678,0.5311621088036279,-0.019410490445115,-0.1922303439742824,Jordan,2017,0,5.624652173913043
5.324,-1.9075093775823708,-0.8143202284544254,0.5162131316059798,0.8551787906427142,0.3320145536783966,-1.0265735765776274,Hungary,2017,0,5.624652173913043
5.311,0.085372262837817,-0.654239603302651,-0.3115939750895086,0.9330674160848028,0.1330148298976131,0.3580811498704773,Jamaica,2017,0,5.624652173913043
5.293,-1.3725075949192331,-0.7609600200705007,0.3713468879342694,-0.313150590988608,0.3870570304688263,0.4823450355773583,Croatia,2017,0,5.624652173913043
5.273,0.0786847405545278,-0.93882738135025,0.0448229736266042,0.2881495974243126,0.556418497516302,-1.4614971765517115,China,2017,0,5.624652173913043
5.25,-2.054634867814733,-0.5741992907267637,0.1528977903340706,1.1293467521988647,0.0313979496691276,-1.1419614704483028,Venezuela,2017,0,5.624652173913043
5.237,-1.7804464541998757,-0.3607584571910643,0.1368015410372142,0.5280465637859441,0.2430997834784723,0.0385454437670684,Montenegro,2017,0,5.624652173913043
5.235,-0.3560042078592716,-0.3607584571910643,-0.4219682559822405,-0.9144507794015284,-0.0490487471784233,-1.434869201043094,Morocco,2017,0,5.624652173913043
5.23,0.613686523217666,-0.1295308875273899,0.0402240452560737,1.038995946686042,-0.1464315907307219,-0.0590904664311953,Dominican Republic,2017,0,5.624652173913043
5.227,-2.442511160245509,-0.7609600200705007,0.5231115241617753,0.5311621088036279,0.8485670281731977,-1.7189009398016797,Greece,2017,0,5.624652173913043
5.225,-1.151819359570689,-0.805426860390438,0.0310261885150127,0.1915677018761229,0.5310142774591806,0.6243609049566512,Lebanon,2017,0,5.624652173913043
5.195,0.2458727976367585,-1.0010809577981623,0.5828975929786717,0.9299518710671189,0.7892905147065812,-0.8756817153621289,Portugal,2017,0,5.624652173913043
5.182,-1.720258753650273,-1.143374846821962,-0.182823980714655,0.0015194557974279,0.4039931771735738,1.201300374310028,Bosnia and Herzegovina,2017,0,5.624652173913043
5.181,-0.7572555448566248,-0.4941589781508764,-0.7599894912162317,0.2351853321236923,-0.1125592973212267,0.3758331335428886,Honduras,2017,0,5.624652173913043
5.175,-0.9043810350889876,-0.6097727629827135,0.0080315466623603,0.4345802132554381,0.1499509766023606,0.5356009865945932,Macedonia,2017,0,5.624652173913043
5.074,0.7340619243168715,-0.3607584571910643,-0.6266205684708474,0.6495528194756013,0.1795892333356689,0.3669571417066828,Vietnam,2017,0,5.624652173913043
4.955,-0.4496295198253204,-0.8498937007103753,-0.0793480923777191,1.3225105432952435,-0.2184102142258986,1.2811843008358803,Mongolia,2017,0,5.624652173913043
4.829,0.1188098742542632,-0.4941589781508764,-0.0149630951902921,0.9860316813854224,-1.7892378210912352,-0.4851380745690736,South Africa,2017,0,5.624652173913043
4.805,-1.1451318372873998,-0.3696518252550518,-0.125337376083024,-0.6247050927569606,0.01446180296438,-1.27510134799139,Tunisia,2017,0,5.624652173913043
4.775,-1.3791951172025223,-0.3518650891270768,-0.7944814539952104,0.2725718723358946,-0.1845379208164039,-0.7070378704742186,Palestine,2017,0,5.624652173913043
4.735,-1.1986320155537136,-0.1295308875273899,-0.164428267232533,-0.2227997854757857,-0.3793036079210006,-0.5738979929311316,Egypt,2017,0,5.624652173913043
4.714,-1.151819359570689,-1.0455477981180998,0.2287801084478241,1.138693387251915,0.4166952872021345,-0.7159138623104244,Bulgaria,2017,0,5.624652173913043
4.644,-0.5365673095080804,-0.787640124262463,-0.1506314821209415,-0.824099973888706,0.5140781307544331,0.0651734192756859,Albania,2017,0,5.624652173913043
4.497,-1.151819359570689,-0.1917844639753023,0.0954111857024397,-0.2788795957940892,-0.4597503047685516,0.0562974274394801,Iraq,2017,0,5.624652173913043
4.465,-0.9980063470550368,-0.467478873958914,0.313860283302638,0.2725718723358946,-1.0694515861394638,-1.3283572990086248,Gabon,2017,0,5.624652173913043
4.376,-1.760383887350008,-0.9032539090943004,-0.3690805797211398,-0.1916443352989507,0.1203127198690524,-0.9821936173965984,Armenia,2017,0,5.624652173913043
4.096,-2.2619480585967,-0.93882738135025,-0.3828773648327313,1.0171871315622576,-0.142197554054535,0.6776168559738861,Ukraine,2017,0,5.624652173913043
3.766,0.2926854536197831,-0.262931408487202,0.1391010052224797,0.4781978435030075,-1.132962136282267,-0.8401777480173056,Botswana,2017,0,5.624652173913043
5.279,-1.3457575057860762,-0.636452867174676,-0.2541073704578777,0.2164920620175911,-0.2903888377210758,1.121416447784176,Kosovo,2017,2,4.322837837837838
5.269,-1.5129455628683068,-0.0405972068875152,-0.7691873479572927,-1.232236371205248,-0.8789199357110536,1.077036488603147,Pakistan,2017,2,4.322837837837838
5.262,-0.1219409279441486,-1.00997432586215,-0.1506314821209415,0.6402061844225511,-0.4978566348542336,3.713206063956269,Indonesia,2017,2,4.322837837837838
5.074,-0.4429419975420312,-0.9121472771582876,-0.6381178893971736,0.4595045733969063,-2.3396625889955307,0.3314531743618598,Nigeria,2017,2,4.322837837837838
5.041,0.0719972182712386,0.1550568905202091,-1.2336791133808722,0.6308595493695001,-0.3411972778353185,0.4912210274135641,Tajikistan,2017,2,4.322837837837838
5.004,-0.0416906605446778,-0.7965334923264504,-1.07041715622704,1.0140715865445735,-0.2395803976068331,2.088899557930608,Kyrgyzstan,2017,2,4.322837837837838
4.962,-0.1420034947940163,-0.4941589781508764,-1.3371550017178084,0.3442294077426162,-0.4470481947399909,1.778239843663405,Nepal,2017,2,4.322837837837838
4.709,-0.951193691072012,-0.5119457142788514,-1.5946949904675158,-0.2633018707056715,-2.5555984594810623,0.8817646682066191,Sierra Leone,2017,2,4.322837837837838
4.695,-0.2088787176269085,-0.6898130755586009,-1.144000010155528,-0.3816925813776456,-2.017875801605327,0.3758331335428886,Cameroon,2017,2,4.322837837837838
4.692,-1.4193202509022578,-0.7075998116865757,0.2195822517067631,-1.1107301155155906,0.1245467565452393,1.7161079008099644,Iran,2017,2,4.322837837837838
4.608,0.1121223519709739,-0.0405972068875152,-1.091112333894427,-1.0390725801088696,-0.324261131130571,-0.1922303439742824,Bangladesh,2017,2,4.322837837837838
4.553,-0.0550657051112563,-0.5653059226627761,-1.1531978668965883,-0.0015960892202551,-1.2684513099202477,2.230915427309901,Kenya,2017,2,4.322837837837838
4.545,0.3528731541693862,0.5374717172716705,-1.5969944546527812,0.1697588867523385,-0.8958560824158012,5.71918021893878,Myanmar,2017,2,4.322837837837838
4.535,-0.556629876357948,-0.1206375194634024,-1.3394544659030736,0.3473449527602993,-0.8492816789777456,-0.0945944337760186,Senegal,2017,2,4.322837837837838
4.514,0.0051219954383467,-0.449692137830939,-0.97843858881643,-0.2041065153696849,-1.488621217081966,0.5000970192497699,Zambia,2017,2,4.322837837837838
4.46,-0.3493166855759824,0.3240308837359712,-1.661379451840208,-0.6340517278100112,-1.0863877328442115,1.0592845049307351,Ethiopia,2017,2,4.322837837837838
4.315,0.0586221737046601,-0.3251849849351144,-0.6197221759150516,-0.9798772247728824,-0.6545159918731485,0.3403291661980657,India,2017,2,4.322837837837838
4.292,-2.442511160245509,0.075016577944322,-0.950845018593247,0.633975094387184,-1.37430222682492,0.0740494111118917,Mauritania,2017,2,4.322837837837838
4.291,-0.1754411062104624,-0.4319054017029641,-0.5806312847655424,-0.7368647133935676,-1.3531320434439855,-0.6449059276207781,Congo (Brazzaville),2017,2,4.322837837837838
4.286,-1.0180689139049044,1.0977539053028813,-0.2541073704578777,-1.550021963008968,0.1711211599832951,-1.2395973806465668,Georgia,2017,2,4.322837837837838
4.19,-1.0314439584714827,-0.2095712001032773,-1.346352858458869,0.6620149995463354,-1.865450481262599,-0.0945944337760186,Mali,2017,2,4.322837837837838
4.18,-0.0885033165277024,0.0127630014964096,-1.054320906930183,-0.50942992710267,-2.3735348824050257,0.0651734192756859,Ivory Coast,2017,2,4.322837837837838
4.168,1.1486883058808035,-0.5386258184708137,-1.0566203711154485,-0.1947598803166339,-0.7603669087778209,1.7072319089737586,Cambodia,2017,2,4.322837837837838
4.12,-0.2556913736099331,-0.9210406452222752,-0.9071551990732072,-0.6060118226508594,-1.327727823386864,0.5622289621032106,Ghana,2017,2,4.322837837837838
4.081,-0.1219409279441486,-0.636452867174676,-1.5648019560590678,0.1915677018761229,-1.6579826841294416,1.1746723988014107,Uganda,2017,2,4.322837837837838
4.032,-0.917756079655566,-0.0761706791434651,-1.6360853458022904,-0.0794847146623437,-1.6664507574818157,0.5089730110859757,Burkina Faso,2017,2,4.322837837837838
4.028,-0.6502551883239972,0.0928033140722969,-2.068384612632157,-0.2352619655465198,-1.4420468136439102,0.3137011906894482,Niger,2017,2,4.322837837837838
3.97,0.0385596068547928,-0.4941589781508764,-1.905122655478324,-1.7307235740346123,-1.2472811265393131,0.8285087171893843,Malawi,2017,2,4.322837837837838
3.936,-2.00113468954842,-0.6631329713666385,-1.433732497498949,-0.3567682212361774,-2.407407175814521,0.1983132968187727,Chad,2017,2,4.322837837837838
3.875,-0.8375058122560952,-0.2985048807431519,-1.5762992769853938,0.0451370860449974,-1.7468974543293665,-0.0413384827587837,Zimbabwe,2017,2,4.322837837837838
3.794,-2.3756359374126164,-0.6008793949187261,-1.5188126723537627,-1.5157509678144492,-1.8146420411483568,1.0504085130945295,Afghanistan,2017,2,4.322837837837838
3.657,-0.2356288067600655,-0.6008793949187261,-1.449828746795805,-1.9737360854139272,-1.6918549775389369,0.1273053621291263,Benin,2017,2,4.322837837837838
3.644,-1.820571587899611,-0.5475191865348012,-1.737261769953961,-0.4845055669612018,-0.9932389259680998,0.1361813539653321,Madagascar,2017,2,4.322837837837838
3.533,-0.857568379105963,-0.7965334923264504,-2.1672615725985622,-0.6122429126862264,-1.607174244015199,0.6509888804652687,Liberia,2017,2,4.322837837837838
3.507,-0.7505680225733357,-0.1562109917193523,-1.8775290852551407,-0.8646020591185919,-1.759599564357927,0.633236896792857,Guinea,2017,2,4.322837837837838
3.495,-0.5432548317913696,-0.2896115126791644,-1.7395612341392266,-1.983082720466978,-1.5351956205200217,0.0296694519308626,Togo,2017,2,4.322837837837838
3.349,-0.4763796089584773,-0.5564125545987887,-1.2658716119745856,-0.0826002596800269,-1.0355792927299687,1.4232001702151729,Tanzania,2017,2,4.322837837837838
7.632,1.4696893754786864,2.351718802325116,0.5599029511260193,1.6309495000459124,1.1195453754491584,0.0740494111118917,Finland,2018,1,6.902909090909091
7.594,1.503126986895133,1.8803702949337795,0.9071220431010716,1.5997940498690773,1.0645028986587288,0.8196327253531784,Norway,2018,1,6.902909090909091
7.555,1.483064420045265,2.485119323284927,0.6656783036482207,1.6247184100105454,1.094141155392037,0.8018807416807668,Denmark,2018,1,6.902909090909091
7.495,1.4429392863455297,0.0839099460083094,0.6472825901660987,1.7929578409654552,1.2889068424966343,1.414324178378967,Iceland,2018,1,6.902909090909091
7.487,1.329251407529613,2.031557552021566,0.8243413324315225,1.4969810642855204,1.343949319287064,0.5533529702670048,Switzerland,2018,1,6.902909090909091
7.441,1.1821259172972496,1.4801687320543426,0.6886729455008732,1.3069328182068254,1.136481522153906,1.236804341654851,Netherlands,2018,1,6.902909090909091
7.328,1.282438751546588,1.4445952597983929,0.6173895557576508,1.4440167989849009,1.2126941823252702,1.1302924396203815,Canada,2018,1,6.902909090909091
7.324,1.3894391080792157,2.316145330069165,0.4748227762712054,1.658989405205064,1.1280134488015323,1.5208360804134369,New Zealand,2018,1,6.902909090909091
7.314,1.3225638852463235,2.2627851216852406,0.6748761603892817,1.347434903436711,1.2846728058204473,0.8107567335169726,Sweden,2018,1,6.902909090909091
7.272,1.2423136178468528,1.542422308502255,0.6403841976103032,1.571754144709925,1.2719706957918866,1.4853321130686137,Australia,2018,1,6.902909090909091
7.139,1.041687949348176,0.8487395995112321,0.6426836617955682,1.356781538489762,1.1915239989443356,0.4290890845601235,Austria,2018,1,6.902909090909091
6.977,1.021625382498308,1.577995780758205,0.8887263296189495,1.6029095948867604,1.1280134488015323,1.0060285539135003,Ireland,2018,1,6.902909090909091
6.965,0.8343747585662098,1.346768211094531,0.6403841976103032,1.263315187959256,1.0645028986587288,0.7042448314825035,Germany,2018,1,6.902909090909091
6.927,0.8143121917163422,0.9910334885350316,0.6035927706460592,1.291355093118408,1.2042261089728965,-0.0502144745949895,Belgium,2018,1,6.902909090909091
6.91,1.1420007835975143,1.7113963017180172,1.1830577453329012,1.4066302587726984,1.2126941823252702,0.0207934600946568,Luxembourg,2018,1,6.902909090909091
6.886,0.5735613895179307,0.039443105688372,0.7737531203556871,1.253968552906206,0.8866733582588793,0.8640126845342075,United States,2018,1,6.902909090909091
6.814,0.4799360775518815,1.275621266582631,0.5507050943849583,1.5281365144623558,1.1576517055348403,1.4232001702151729,Israel,2018,1,6.902909090909091
6.627,1.2289385732802742,0.1194834182642591,0.4794217046417359,1.4222079838611157,1.1618857422110274,1.6184719906117009,Malta,2018,1,6.902909090909091
6.343,1.1353132613142252,2.920894358420313,1.0749829286254342,1.1916576525525353,1.686906290058202,0.5977329294480338,Singapore,2018,1,6.902909090909091
6.096,1.7572528336601223,1.1600074817507935,-0.7875830614394147,1.6060251399044445,-0.019410490445115,1.1924243824738223,Uzbekistan,2018,1,6.902909090909091
5.43,0.4197483770022784,1.4445952597983929,0.789849369652544,0.6900549047054875,1.7800550969343134,0.4645930519049467,Hong Kong,2018,1,6.902909090909091
4.308,0.7942496248664744,0.4396446685678082,-0.8726632362942286,0.3286516826541981,-0.7646009454540077,3.5889421782493875,Myanmar,2018,1,6.902909090909091
7.19,0.0184970400049251,-0.4141186655749891,0.4196356358248394,1.1355778422342315,1.1788218889157749,0.6066089212842396,United Kingdom,2018,0,5.6311447368421055
7.072,1.1420007835975143,-0.245144672359227,-0.118438983527228,1.2165820126940037,0.8782052849065055,-0.4496341072242506,Costa Rica,2018,0,5.6311447368421055
6.774,-1.185256970987135,1.1066472733668689,2.378779121670829,-0.9113352343838448,0.255801893507033,-0.0679664582674011,United Arab Emirates,2018,0,5.6311447368421055
6.711,0.5468113003847738,-0.8410003326463878,0.3943415297869219,1.3100483632245097,1.0348646419254206,-1.1508374622845086,Czech Republic,2018,0,5.6311447368421055
6.489,0.3929982878691215,0.4218579324398332,0.5323093809028363,1.2383908278177878,1.263502622439513,-0.8490537398535114,France,2018,0,5.6311447368421055
6.488,0.1188098742542632,-0.2985048807431519,-0.0540539863398011,0.5716641940335134,0.64109923104004,-1.1064575031034796,Mexico,2018,0,5.6311447368421055
6.476,-0.2021911953436193,-0.6008793949187261,0.1597961828898666,0.8177922504305118,0.840098954820824,0.0296694519308626,Chile,2018,0,5.6311447368421055
6.441,-0.2891289850263793,-0.449692137830939,0.6978708022419342,1.144924477287282,1.0475667519539813,-0.3786261725346042,Taiwan,2018,0,5.6311447368421055
6.43,0.9079375036823912,-0.5830926587907511,0.1161063633698272,1.151155567322649,0.6326311576876661,-0.609401960275955,Panama,2018,0,5.6311447368421055
6.419,0.2124351862203123,-0.3607584571910643,-0.173626123973594,1.263315187959256,0.2769720768879675,-0.7425418378190419,Brazil,2018,0,5.6311447368421055
6.388,0.7273744020335822,-0.6631329713666385,0.0264272601444822,1.244621917853155,0.5691206075448627,-1.1685894459569202,Argentina,2018,0,5.6311447368421055
6.382,0.954750159665416,-0.5119457142788514,-0.6450162819529693,0.6215129143164498,-0.0067083804165544,-0.1300984011208418,Guatemala,2018,0,5.6311447368421055
6.379,1.0951881276144897,0.2350972030960964,0.0724165438497872,1.2165820126940037,0.6834395978019089,-0.5650220010949258,Uruguay,2018,0,5.6311447368421055
6.371,0.31943554275294,-0.0139171026955528,0.7300633008356476,0.8177922504305118,0.0991425364881179,-0.8490537398535114,Saudi Arabia,2018,0,5.6311447368421055
6.322,-0.703755366590311,-0.6186661310467011,0.2287801084478241,0.5903574641396145,0.2515678568308461,1.0415325212583235,Malaysia,2018,0,5.6311447368421055
6.31,-0.0818157942444132,-0.4852656100868889,0.4357318851216959,1.462710069091002,1.504842712982165,-0.4585100990604564,Spain,2018,0,5.6311447368421055
6.26,0.466561032985303,-0.7965334923264504,-0.2334121927904904,1.1542711123403329,0.1076106098404917,-0.8401777480173056,Colombia,2018,0,5.6311447368421055
6.173,-0.7171304111568895,-1.0188676939261374,0.3414538535258209,1.459594524073318,0.7046097811828433,-0.6715339031293955,Slovakia,2018,0,5.6311447368421055
6.167,-0.0015655268449425,-0.4141186655749891,-0.5875296773213381,0.5062377486621596,0.1245467565452393,-1.1419614704483028,El Salvador,2018,0,5.6311447368421055
6.141,0.4398109438521461,-0.0050237346315653,-0.904855734887942,0.7804057102183095,0.3828229937926394,0.1273053621291263,Nicaragua,2018,0,5.6311447368421055
6.123,0.5668738672346415,-0.5741992907267637,0.2632720712268026,1.1823110174994844,0.7257799645637778,-0.7602938214914535,Poland,2018,0,5.6311447368421055
6.105,0.8878749368325236,-0.0494905749515027,0.6357852692397727,0.9268363260494356,0.3743549204402656,0.4379650763963293,Bahrain,2018,0,5.6311447368421055
6.072,1.1754383950139604,-0.8854671729663253,-0.1046421984156365,1.0857291219512952,0.4124612505259476,1.5119600885772309,Thailand,2018,0,5.6311447368421055
6.0,-1.2053195378370023,-0.8943605410303127,0.4656249195301444,1.347434903436711,1.4243960161346143,-0.5028900582414852,Italy,2018,0,5.6311447368421055
5.973,0.6337490900675338,-0.0761706791434651,-0.3966741499443228,0.8146767054128287,0.5352483141353676,-0.7070378704742186,Ecuador,2018,0,5.6311447368421055
5.952,-0.7438805002900464,-1.0900146384380371,0.311560819117373,1.4284390738964827,0.4505675806116296,-1.488125152060329,Lithuania,2018,0,5.6311447368421055
5.948,1.1486883058808035,-0.6898130755586009,0.3621490311932084,1.363012628525129,1.0433327152777945,-0.2987422460087519,Slovenia,2018,0,5.6311447368421055
5.945,0.4464984661354353,-1.1344814787579744,0.1253042201108882,0.4688512084499573,0.4929079473734986,-0.9378136582155696,Romania,2018,0,5.6311447368421055
5.933,-0.6569427106072865,-0.5564125545987887,0.1988870740393756,1.2010042876055855,0.2600359301832199,-0.9023096908707464,Latvia,2018,0,5.6311447368421055
5.915,0.613686523217666,0.190630362776159,0.5346088450881018,1.2259286477470537,1.602225556534464,-1.0176975847414216,Japan,2018,0,5.6311447368421055
5.891,0.8209997139996313,-0.6987064436225883,0.0655181512939917,0.9922627714207894,0.3150784069736495,0.4557170600687409,Mauritius,2018,0,5.6311447368421055
5.89,0.7608120134500284,-0.8676804368383503,-0.5576366429128902,1.3225105432952435,0.3531847370593311,-0.866805723525923,Jamaica,2018,0,5.6311447368421055
5.875,-1.452757862318704,-0.6898130755586009,0.4702238479006749,0.422118033184704,1.4625023462202964,-0.165602368465665,South Korea,2018,0,5.6311447368421055
5.81,-0.4161919084088742,-0.9210406452222752,0.2057854665951716,1.278892913047674,-0.0448147105022364,-1.1419614704483028,Russia,2018,0,5.6311447368421055
5.79,-0.0483781828279671,-0.0672773110794777,0.1873897531130496,1.3941680787019644,0.0906744631357441,-0.4052541480432216,Kazakhstan,2018,0,5.6311447368421055
5.762,-0.2556913736099331,-0.8321069645824004,0.3851436730458609,0.3816159479548185,1.2677366591156998,0.0740494111118917,Cyprus,2018,0,5.6311447368421055
5.752,0.9681252042319944,-0.6631329713666385,-0.7140002075109267,0.4813133885206914,-0.4301120480352433,-0.4673860908966622,Bolivia,2018,0,5.6311447368421055
5.739,0.613686523217666,0.4040711963118583,0.3184592116731685,1.4440167989849009,0.5394823508115545,-0.9555656418879812,Estonia,2018,0,5.6311447368421055
5.681,0.5334362558181953,-0.4852656100868889,-0.5208452159486462,1.4128613488080657,0.0229298763167538,-0.2809902623363403,Paraguay,2018,0,5.6311447368421055
5.663,0.4598735107020138,-0.8410003326463878,-0.2931982616073866,0.5623175589804632,0.2727380402117806,-0.9023096908707464,Peru,2018,0,5.6311447368421055
5.662,-0.0885033165277024,-0.93882738135025,-0.4748559322433412,0.5031222036444758,-0.1337294807021612,0.7131208233187093,Kosovo,2018,0,5.6311447368421055
5.64,-1.5330081297181744,-1.143374846821962,-0.9301498409258598,0.724325899900006,0.0441000596976883,-0.201106335810488,Moldova,2018,0,5.6311447368421055
5.62,-1.3524450280693654,-0.9477207494142376,0.2517747503004766,1.035880401668359,0.51831216743062,-1.177465437793126,Hungary,2018,0,5.6311447368421055
5.524,1.215563528713696,-0.2095712001032773,-0.6588130670645608,0.7585968950945251,-0.4089418646543089,-0.6537819194569839,Philippines,2018,0,5.6311447368421055
5.504,-0.0149405714115209,-0.4852656100868889,-1.015230015780674,0.4252335782023879,0.0525681330500621,0.0296694519308626,Honduras,2018,0,5.6311447368421055
5.483,-0.917756079655566,-0.1739977278473273,0.1988870740393756,0.9704539562970044,0.3235464803260233,-0.7780458051638651,Turkey,2018,0,5.6311447368421055
5.41,0.6738742237672691,-0.9921875897341748,0.2908656414499855,1.1231156621634977,1.1618857422110274,-1.230721388810361,Portugal,2018,0,5.6311447368421055
5.398,-1.158506881853978,-0.7609600200705007,-0.1989202300115117,0.936182961102486,0.3193124436498364,-0.5295180337501026,Serbia,2018,0,5.6311447368421055
5.358,-2.208447880330386,-0.7520666520065131,0.2126838591509671,0.415886943149337,1.140715558830093,-1.7189009398016797,Greece,2018,0,5.6311447368421055
5.358,0.2793104090532046,0.0661232098803345,-0.2219148718641642,0.3442294077426162,0.7427161112685253,0.1805613131463611,Lebanon,2018,0,5.6311447368421055
5.347,-1.3524450280693654,-0.4230120336389766,-0.1023427342303715,0.6557839095109683,0.5056100574020593,-0.7336658459828361,Montenegro,2018,0,5.6311447368421055
5.321,-0.5432548317913696,-0.7965334923264504,0.1230047559256227,0.2881495974243126,0.5394823508115545,-0.6537819194569839,Croatia,2018,0,5.6311447368421055
5.302,0.780874580299896,-0.2006778320392898,-0.182823980714655,1.1605022023757,0.0186958396405669,-0.6537819194569839,Dominican Republic,2018,0,5.6311447368421055
5.295,-2.569574083628004,0.057229841816347,-0.1897223732704507,0.2663407823005276,0.3277805170022102,-1.230721388810361,Algeria,2018,0,5.6311447368421055
5.254,-0.0082530491282317,-0.4852656100868889,-0.6496152103234998,-0.8459087890124908,0.2515678568308461,-1.488125152060329,Morocco,2018,0,5.6311447368421055
